"transcript_year","state_name","place_name","n"
"2020","Arkansas","Washington County",20
"2020","California","Alameda city",1
"2020","California","Albany city",65
"2020","California","Angels city",5
"2020","California","Atherton town",28
"2020","California","Beaumont city",21
"2020","California","Bellflower city",30
"2020","California","Brisbane city",1
"2020","California","Burbank city",27
"2020","California","Calaveras County",20
"2020","California","California City city",21
"2020","California","Canyon Lake city",14
"2020","California","Ceres city",22
"2020","California","Chico city",21
"2020","California","Clearlake city",1
"2020","California","Cloverdale city",22
"2020","California","Downey city",18
"2020","California","Elk Grove city",1
"2020","California","Fairfax town",12
"2020","California","Glendale city",701
"2020","California","Hemet city",1
"2020","California","Inglewood city",24
"2020","California","Lake Forest city",5
"2020","California","Moreno Valley city",1
"2020","California","Oceanside city",15
"2020","California","Ojai city",31
"2020","California","Pacifica city",150
"2020","California","Ripon city",14
"2020","California","Riverbank city",22
"2020","California","Roseville city",27
"2020","California","San Anselmo town",16
"2020","California","San Bruno city",181
"2020","California","San Mateo city",5
"2020","California","Santa Monica city",35
"2020","California","Santa Rosa city",19
"2020","California","Selma city",33
"2020","California","Tehachapi city",22
"2020","California","Temecula city",24
"2020","California","Temple City city",31
"2020","California","Watsonville city",9
"2020","California","West Covina city",36
"2020","California","Yuba City city",291
"2020","Colorado","Alamosa city",20
"2020","Colorado","Basalt town",22
"2020","Colorado","Boulder city",4
"2020","Colorado","Evans city",4
"2020","Colorado","Monte Vista city",16
"2020","Colorado","Montezuma County",7
"2020","Colorado","Northglenn city",25
"2020","Colorado","Thornton city",16
"2020","Colorado","Trinidad city",8
"2020","Colorado","Wiggins town",21
"2020","Connecticut","Danbury city",8
"2020","Connecticut","Fairfield County",22
"2020","Connecticut","Norwalk city",34
"2020","Florida","Orlando city",20
"2020","Florida","Temple Terrace city",22
"2020","Florida","Titusville city",34
"2020","Georgia","Forsyth County",26
"2020","Georgia","Milledgeville city",41
"2020","Georgia","Pickens County",42
"2020","Idaho","Kootenai County",115
"2020","Idaho","Kootenai city",20
"2020","Idaho","Meridian city",44
"2020","Idaho","Post Falls city",34
"2020","Illinois","Alpha village",7
"2020","Illinois","Aurora city",8
"2020","Illinois","Bartlett village",53
"2020","Illinois","Batavia city",5
"2020","Illinois","Chatham village",17
"2020","Illinois","Chicago city",2
"2020","Illinois","Crest Hill city",1
"2020","Illinois","Darien city",28
"2020","Illinois","DeKalb city",1
"2020","Illinois","Dolton village",25
"2020","Illinois","Elmhurst city",31
"2020","Illinois","Elwood village",1
"2020","Illinois","Evanston city",93
"2020","Illinois","Freeport city",19
"2020","Illinois","Geneva city",23
"2020","Illinois","Glencoe village",14
"2020","Illinois","Hoffman village",47
"2020","Illinois","Joliet city",66
"2020","Illinois","Kane County",1
"2020","Illinois","Manteno village",23
"2020","Illinois","Marion city",25
"2020","Illinois","McHenry city",5
"2020","Illinois","Midlothian village",20
"2020","Illinois","Morton village",31
"2020","Illinois","Northfield village",16
"2020","Illinois","Springfield city",49
"2020","Indiana","Delaware County",31
"2020","Indiana","East Chicago city",43
"2020","Iowa","Hudson city",17
"2020","Iowa","Independence city",27
"2020","Iowa","Tipton city",4
"2020","Iowa","Waterloo city",110
"2020","Iowa","Waverly city",31
"2020","Kansas","Edwardsville city",16
"2020","Kansas","Hutchinson city",29
"2020","Kentucky","Dayton city",11
"2020","Kentucky","Georgetown city",6
"2020","Kentucky","Ohio County",10
"2020","Louisiana","Baton Rouge city",1
"2020","Maine","Auburn city",76
"2020","Maine","Ellsworth city",43
"2020","Maine","Newburgh town",2
"2020","Maryland","Rising Sun town",6
"2020","Massachusetts","Amherst town",113
"2020","Massachusetts","Boston city",66
"2020","Massachusetts","Brockton city",126
"2020","Massachusetts","Carver town",33
"2020","Massachusetts","Conway town",29
"2020","Massachusetts","Deerfield town",32
"2020","Massachusetts","Dover town",108
"2020","Massachusetts","Greenfield Town city",100
"2020","Massachusetts","Medford city",7
"2020","Massachusetts","North Reading town",98
"2020","Massachusetts","Plymouth County",1
"2020","Massachusetts","Whately town",28
"2020","Massachusetts","Winthrop Town city",46
"2020","Michigan","Albion city",22
"2020","Michigan","Armada village",22
"2020","Michigan","Bay County",3
"2020","Michigan","Casco township",10
"2020","Michigan","Dearborn city",30
"2020","Michigan","Eastpointe city",35
"2020","Michigan","Flint city",3
"2020","Michigan","Garden City city",29
"2020","Michigan","Goodrich village",1
"2020","Michigan","Grand Haven city",6
"2020","Michigan","Hazel Park city",11
"2020","Michigan","Holly village",3
"2020","Michigan","Lansing city",46
"2020","Michigan","Lathrup Village city",24
"2020","Michigan","Lenox township",10
"2020","Michigan","Livonia city",47
"2020","Michigan","Lowell city",44
"2020","Michigan","Madison Heights city",22
"2020","Michigan","Manistee city",78
"2020","Michigan","Memphis city",12
"2020","Michigan","Monroe city",13
"2020","Michigan","New Haven village",5
"2020","Michigan","Norway city",24
"2020","Michigan","Ortonville village",20
"2020","Michigan","Richmond city",11
"2020","Michigan","Romulus city",24
"2020","Michigan","Saginaw city",28
"2020","Michigan","Saline city",8
"2020","Michigan","Walled Lake city",2
"2020","Michigan","Westland city",20
"2020","Michigan","Wixom city",23
"2020","Minnesota","Chaska city",42
"2020","Minnesota","Cold Spring city",15
"2020","Minnesota","Corcoran city",43
"2020","Minnesota","Detroit Lakes city",7
"2020","Minnesota","Elko New Market city",25
"2020","Minnesota","Eveleth city",29
"2020","Minnesota","Fairfax city",6
"2020","Minnesota","Fergus Falls city",55
"2020","Minnesota","Forest Lake city",20
"2020","Minnesota","Grant city",1
"2020","Minnesota","Kenyon city",23
"2020","Minnesota","Little Falls city",34
"2020","Minnesota","Mayer city",23
"2020","Minnesota","Minneapolis city",121
"2020","Minnesota","Minnetrista city",5
"2020","Minnesota","Montrose city",17
"2020","Minnesota","Moorhead city",68
"2020","Minnesota","New Prague city",26
"2020","Minnesota","New Ulm city",7
"2020","Minnesota","Richmond city",3
"2020","Minnesota","Rockville city",8
"2020","Minnesota","Sartell city",9
"2020","Minnesota","St. Louis Park city",8
"2020","Minnesota","Stewartville city",19
"2020","Minnesota","Willmar city",6
"2020","Minnesota","Winona city",18
"2020","Mississippi","Biloxi city",42
"2020","Mississippi","Carroll County",42
"2020","Mississippi","Starkville city",48
"2020","Missouri","Ava city",11
"2020","Missouri","Blue Springs city",23
"2020","Missouri","Boonville city",22
"2020","Missouri","Brentwood city",43
"2020","Missouri","Bridgeton city",24
"2020","Missouri","Cape Girardeau city",9
"2020","Missouri","De Soto city",33
"2020","Missouri","Edina city",4
"2020","Missouri","Fulton city",22
"2020","Missouri","Independence city",36
"2020","Missouri","Mexico city",19
"2020","Missouri","North Kansas City city",29
"2020","Missouri","Raytown city",10
"2020","Missouri","Republic city",12
"2020","Missouri","Rolla city",34
"2020","Missouri","Seymour city",1
"2020","Missouri","St. Ann city",3
"2020","Missouri","St. Charles County",47
"2020","Missouri","St. Louis County",2
"2020","Missouri","St. Louis city",158
"2020","Missouri","Warrensburg city",20
"2020","Montana","Whitefish city",10
"2020","Nebraska","Beatrice city",8
"2020","Nebraska","Bellevue city",16
"2020","Nebraska","Crofton city",8
"2020","Nebraska","Douglas County",29
"2020","Nebraska","Norfolk city",24
"2020","Nebraska","North Platte city",12
"2020","Nebraska","Omaha city",44
"2020","Nevada","Lander County",9
"2020","Nevada","North Las Vegas city",11
"2020","Nevada","Reno city",10
"2020","New Hampshire","Brookfield town",31
"2020","New Hampshire","Carroll County",3
"2020","New Hampshire","Litchfield town",28
"2020","New Hampshire","Ossipee town",36
"2020","New Hampshire","Tamworth town",44
"2020","New Hampshire","Wakefield town",1
"2020","New Jersey","Asbury Park city",69
"2020","New Jersey","Atlantic Highlands borough",5
"2020","New Jersey","Belmar borough",21
"2020","New Jersey","Bernardsville borough",2
"2020","New Jersey","Bloomingdale borough",5
"2020","New Jersey","Fanwood borough",4
"2020","New Jersey","Franklin borough",79
"2020","New Jersey","Gloucester City city",25
"2020","New Jersey","Hackensack city",24
"2020","New Jersey","Hamilton township",21
"2020","New Jersey","Hanover township",10
"2020","New Jersey","Hawthorne borough",14
"2020","New Jersey","Hillsdale borough",3
"2020","New Jersey","Howell township",53
"2020","New Jersey","Jersey City city",30
"2020","New Jersey","Linden city",15
"2020","New Jersey","Lindenwold borough",28
"2020","New Jersey","Middletown township",7
"2020","New Jersey","Milltown borough",6
"2020","New Jersey","Montclair township",55
"2020","New Jersey","Neptune City borough",8
"2020","New Jersey","New Brunswick city",68
"2020","New Jersey","Paterson city",62
"2020","New Jersey","Summit city",21
"2020","New Jersey","Vernon township",2
"2020","New Jersey","West Milford township",2
"2020","New Jersey","West Orange township",10
"2020","New Mexico","Albuquerque city",36
"2020","New Mexico","Las Vegas city",6
"2020","New Mexico","Roswell city",35
"2020","New York","Auburn city",5
"2020","New York","Dunkirk city",22
"2020","New York","Eden town",7
"2020","New York","Fishkill village",18
"2020","New York","Geneva city",3
"2020","New York","Hempstead village",5
"2020","New York","Kingston city",2
"2020","New York","Long Beach city",26
"2020","New York","New Castle town",2
"2020","New York","New Paltz village",5
"2020","New York","Plattsburgh city",47
"2020","New York","Rochester city",20
"2020","New York","Rye city",18
"2020","New York","Schenectady city",5
"2020","New York","Tuckahoe village",27
"2020","New York","Webster town",76
"2020","North Carolina","Alexander County",13
"2020","North Carolina","Beaufort County",9
"2020","North Carolina","Bladen County",1
"2020","North Carolina","Buncombe County",47
"2020","North Carolina","Burlington city",20
"2020","North Carolina","Charlotte city",98
"2020","North Carolina","Dare County",56
"2020","North Carolina","Duck town",3
"2020","North Carolina","Durham city",69
"2020","North Carolina","Edenton town",24
"2020","North Carolina","Edgecombe County",15
"2020","North Carolina","Fayetteville city",29
"2020","North Carolina","Garner town",35
"2020","North Carolina","Graham city",4
"2020","North Carolina","Haywood County",22
"2020","North Carolina","Holly Springs town",11
"2020","North Carolina","Jacksonville city",50
"2020","North Carolina","Kill Devil Hills town",14
"2020","North Carolina","Kitty Hawk town",18
"2020","North Carolina","Lake Lure town",22
"2020","North Carolina","Lenoir city",19
"2020","North Carolina","Lewisville town",2
"2020","North Carolina","Macon County",9
"2020","North Carolina","Madison County",13
"2020","North Carolina","Morganton city",22
"2020","North Carolina","Nashville town",9
"2020","North Carolina","New Bern city",43
"2020","North Carolina","Oak Island town",4
"2020","North Carolina","Onslow County",7
"2020","North Carolina","Pitt County",55
"2020","North Carolina","Spring Lake town",15
"2020","North Carolina","Sunset Beach town",35
"2020","North Carolina","Surf City town",24
"2020","North Carolina","Waxhaw town",37
"2020","Ohio","Akron city",20
"2020","Ohio","Amberley village",2
"2020","Ohio","Athens city",2
"2020","Ohio","Beavercreek city",17
"2020","Ohio","Brooklyn city",16
"2020","Ohio","Bryan city",44
"2020","Ohio","Chilo village",20
"2020","Ohio","Columbus city",29
"2020","Ohio","Defiance city",3
"2020","Ohio","Dublin city",23
"2020","Ohio","Forest Park city",105
"2020","Ohio","Hicksville village",28
"2020","Ohio","Kent city",38
"2020","Ohio","Macedonia city",22
"2020","Ohio","Medina city",12
"2020","Ohio","Mentor city",19
"2020","Ohio","Middletown city",10
"2020","Ohio","Napoleon city",19
"2020","Ohio","New Concord village",1
"2020","Ohio","New Paris village",1
"2020","Ohio","North Canton city",4
"2020","Ohio","Orange village",18
"2020","Ohio","Port Clinton city",20
"2020","Ohio","Portage village",51
"2020","Ohio","Seven Hills city",49
"2020","Ohio","St. Marys city",5
"2020","Ohio","Sunbury village",9
"2020","Ohio","Trumbull County",1
"2020","Ohio","Twinsburg city",21
"2020","Ohio","University Heights city",18
"2020","Ohio","Vandalia city",21
"2020","Ohio","West Milton village",7
"2020","Ohio","Whitehall city",26
"2020","Ohio","Wickliffe city",2
"2020","Ohio","Wintersville village",15
"2020","Ohio","Xenia city",4
"2020","Oklahoma","Bartlesville city",5
"2020","Oklahoma","Bethany city",7
"2020","Oklahoma","El Reno city",11
"2020","Oklahoma","Enid city",44
"2020","Oklahoma","Freedom town",78
"2020","Oklahoma","Guthrie city",19
"2020","Oklahoma","Henryetta city",2
"2020","Oklahoma","Logan County",34
"2020","Oklahoma","McAlester city",36
"2020","Oklahoma","Moore city",12
"2020","Oklahoma","Norman city",39
"2020","Oklahoma","Oklahoma City city",93
"2020","Oklahoma","Stillwater city",38
"2020","Oklahoma","Woods County",33
"2020","Oregon","Albany city",36
"2020","Oregon","Dunes City city",10
"2020","Oregon","Eugene city",93
"2020","Oregon","Gladstone city",12
"2020","Oregon","Hillsboro city",24
"2020","Oregon","Lake County",38
"2020","Oregon","Lakeview town",57
"2020","Oregon","Lincoln City city",47
"2020","Oregon","Marion County",5
"2020","Oregon","McMinnville city",30
"2020","Oregon","Molalla city",14
"2020","Oregon","Portland city",28
"2020","Oregon","Salem city",65
"2020","Oregon","Stayton city",27
"2020","Oregon","Umatilla County",25
"2020","Pennsylvania","Belle Vernon borough",40
"2020","Pennsylvania","Bristol borough",13
"2020","Pennsylvania","Darby borough",1
"2020","Pennsylvania","Easton city",1
"2020","Pennsylvania","Erie County",10
"2020","Pennsylvania","Lancaster city",35
"2020","Pennsylvania","Lower Pottsgrove township",9
"2020","Pennsylvania","Luzerne County",2
"2020","Pennsylvania","Montrose borough",1
"2020","Pennsylvania","New Castle city",11
"2020","Pennsylvania","Norristown borough",13
"2020","Pennsylvania","Pottstown borough",2
"2020","Pennsylvania","Susquehanna County",27
"2020","Pennsylvania","Titusville city",9
"2020","Pennsylvania","Venango County",2
"2020","Pennsylvania","Verona borough",21
"2020","Pennsylvania","Wilkes-Barre city",8
"2020","Rhode Island","North Smithfield town",20
"2020","South Carolina","Aiken city",50
"2020","South Carolina","Anderson city",20
"2020","South Carolina","Calhoun County",12
"2020","South Carolina","Dillon County",18
"2020","South Carolina","Kershaw town",15
"2020","South Carolina","Mount Pleasant town",30
"2020","South Carolina","North Charleston city",2
"2020","South Carolina","Tega Cay city",3
"2020","South Carolina","York County",27
"2020","South Dakota","Alcester city",6
"2020","South Dakota","Beresford city",38
